content,score,tokens,tokens_no_stopwords,stemmed_tokens,sentiment_label
ketipu saya jdi harga yg tertera di awal rb setelah melanjutkan pembayaran jdi rb lebih waduhga jadi deh harusnya yg tertera harga di awal sudah fix harga jdi seperti aplikasi sebelahjdi tdk bikin kuciwa pelangganakhirnya ga jadi pesan,2,"['ketipu', 'saya', 'jdi', 'harga', 'yg', 'tertera', 'di', 'awal', 'rb', 'setelah', 'melanjutkan', 'pembayaran', 'jdi', 'rb', 'lebih', 'waduhga', 'jadi', 'deh', 'harusnya', 'yg', 'tertera', 'harga', 'di', 'awal', 'sudah', 'fix', 'harga', 'jdi', 'seperti', 'aplikasi', 'sebelahjdi', 'tdk', 'bikin', 'kuciwa', 'pelangganakhirnya', 'ga', 'jadi', 'pesan']","['ketipu', 'jdi', 'harga', 'yg', 'tertera', 'rb', 'melanjutkan', 'pembayaran', 'jdi', 'rb', 'waduhga', 'deh', 'yg', 'tertera', 'harga', 'fix', 'harga', 'jdi', 'aplikasi', 'sebelahjdi', 'tdk', 'bikin', 'kuciwa', 'pelangganakhirnya', 'ga', 'pesan']","['tipu', 'jdi', 'harga', 'yg', 'tera', 'rb', 'lanjut', 'bayar', 'jdi', 'rb', 'waduhga', 'deh', 'yg', 'tera', 'harga', 'fix', 'harga', 'jdi', 'aplikasi', 'sebelahjdi', 'tdk', 'bikin', 'kuciwa', 'pelangganakhirnya', 'ga', 'pesan']",0
sudah pesan hotel dan sudah melakukan pembayaran tibatiba ada tulisan hotel sudah penuh aneh banget lalu pesanan dibatalkan tapi dana refund gak ditransfer ke rekening sudah lama,1,"['sudah', 'pesan', 'hotel', 'dan', 'sudah', 'melakukan', 'pembayaran', 'tibatiba', 'ada', 'tulisan', 'hotel', 'sudah', 'penuh', 'aneh', 'banget', 'lalu', 'pesanan', 'dibatalkan', 'tapi', 'dana', 'refund', 'gak', 'ditransfer', 'ke', 'rekening', 'sudah', 'lama']","['pesan', 'hotel', 'pembayaran', 'tibatiba', 'tulisan', 'hotel', 'penuh', 'aneh', 'banget', 'pesanan', 'dibatalkan', 'dana', 'refund', 'gak', 'ditransfer', 'rekening']","['pesan', 'hotel', 'bayar', 'tibatiba', 'tulis', 'hotel', 'penuh', 'aneh', 'banget', 'pesan', 'batal', 'dana', 'refund', 'gak', 'transfer', 'rekening']",0
apk gak sesuai  pas mau bayar harga nya naik memang sihh hrga lebih murah dari apk lain tapi jangan gini cara marketing nya sbelum bayar ada promo giliran mau byar harga naik lumayan jauh,1,"['apk', 'gak', 'sesuai', 'pas', 'mau', 'bayar', 'harga', 'nya', 'naik', 'memang', 'sihh', 'hrga', 'lebih', 'murah', 'dari', 'apk', 'lain', 'tapi', 'jangan', 'gini', 'cara', 'marketing', 'nya', 'sbelum', 'bayar', 'ada', 'promo', 'giliran', 'mau', 'byar', 'harga', 'naik', 'lumayan', 'jauh']","['apk', 'gak', 'sesuai', 'pas', 'bayar', 'harga', 'nya', 'sihh', 'hrga', 'murah', 'apk', 'gini', 'marketing', 'nya', 'sbelum', 'bayar', 'promo', 'giliran', 'byar', 'harga', 'lumayan']","['apk', 'gak', 'sesuai', 'pas', 'bayar', 'harga', 'nya', 'sihh', 'hrga', 'murah', 'apk', 'gin', 'marketing', 'nya', 'sbelum', 'bayar', 'promo', 'gilir', 'byar', 'harga', 'lumayan']",0
harga lbh murah dr apk laintp pas pembayaran selalu di batalkandi suruh gnti kartu kreditdebet yg lainda bolak balik gnti jg gk bisa pesan kl memang harga gk bisa segitu jangan terlalu dipaksakan agar terlihat murah dr apk lain,1,"['harga', 'lbh', 'murah', 'dr', 'apk', 'laintp', 'pas', 'pembayaran', 'selalu', 'di', 'batalkandi', 'suruh', 'gnti', 'kartu', 'kreditdebet', 'yg', 'lainda', 'bolak', 'balik', 'gnti', 'jg', 'gk', 'bisa', 'pesan', 'kl', 'memang', 'harga', 'gk', 'bisa', 'segitu', 'jangan', 'terlalu', 'dipaksakan', 'agar', 'terlihat', 'murah', 'dr', 'apk', 'lain']","['harga', 'lbh', 'murah', 'dr', 'apk', 'laintp', 'pas', 'pembayaran', 'batalkandi', 'suruh', 'gnti', 'kartu', 'kreditdebet', 'yg', 'lainda', 'bolak', 'gnti', 'jg', 'gk', 'pesan', 'kl', 'harga', 'gk', 'segitu', 'dipaksakan', 'murah', 'dr', 'apk']","['harga', 'lbh', 'murah', 'dr', 'apk', 'laintp', 'pas', 'bayar', 'batalkandi', 'suruh', 'gnti', 'kartu', 'kreditdebet', 'yg', 'lainda', 'bolak', 'gnti', 'jg', 'gk', 'pesan', 'kl', 'harga', 'gk', 'segitu', 'paksa', 'murah', 'dr', 'apk']",0
kenapa ya di bank akun saya pembayaran berhasil lalu dpt tiket di email saya saya mau keluar di batalkan jadwal pemerbangan dengan alesan uang saya blm masuk terus saya tanya pihak berwajib jawab karena uang saya nggk masukdi aplikasi ini ganti tanggal pun tidak bisa akhirnya srh ambil uang kembalidr  jd di balikin  jadi siapa yg salah buang uang aplikasi sangat jelek,1,"['kenapa', 'ya', 'di', 'bank', 'akun', 'saya', 'pembayaran', 'berhasil', 'lalu', 'dpt', 'tiket', 'di', 'email', 'saya', 'saya', 'mau', 'keluar', 'di', 'batalkan', 'jadwal', 'pemerbangan', 'dengan', 'alesan', 'uang', 'saya', 'blm', 'masuk', 'terus', 'saya', 'tanya', 'pihak', 'berwajib', 'jawab', 'karena', 'uang', 'saya', 'nggk', 'masukdi', 'aplikasi', 'ini', 'ganti', 'tanggal', 'pun', 'tidak', 'bisa', 'akhirnya', 'srh', 'ambil', 'uang', 'kembalidr', 'jd', 'di', 'balikin', 'jadi', 'siapa', 'yg', 'salah', 'buang', 'uang', 'aplikasi', 'sangat', 'jelek']","['ya', 'bank', 'akun', 'pembayaran', 'berhasil', 'dpt', 'tiket', 'email', 'batalkan', 'jadwal', 'pemerbangan', 'alesan', 'uang', 'blm', 'masuk', 'berwajib', 'uang', 'nggk', 'masukdi', 'aplikasi', 'ganti', 'tanggal', 'srh', 'ambil', 'uang', 'kembalidr', 'jd', 'balikin', 'yg', 'salah', 'buang', 'uang', 'aplikasi', 'jelek']","['ya', 'bank', 'akun', 'bayar', 'hasil', 'dpt', 'tiket', 'email', 'batal', 'jadwal', 'bang', 'alesan', 'uang', 'blm', 'masuk', 'wajib', 'uang', 'nggk', 'masukdi', 'aplikasi', 'ganti', 'tanggal', 'srh', 'ambil', 'uang', 'kembalidr', 'jd', 'balikin', 'yg', 'salah', 'buang', 'uang', 'aplikasi', 'jelek']",0
uninstall pembayaran harus pakai kartu kredit padahal lebih berharga kartu debit atau bayar via m banking gak ada guna di download masih banyak juga harga tiket pesawat diapp yg lain harga lbh murah bilamana teliti untuk memesanya dan pembayaran gampang debit online lebih mantap atau virtual accord masa hari gini masih bisa bayar dengan kartu debit ngapai haruz nyicil untuk berlibur,1,"['uninstall', 'pembayaran', 'harus', 'pakai', 'kartu', 'kredit', 'padahal', 'lebih', 'berharga', 'kartu', 'debit', 'atau', 'bayar', 'via', 'm', 'banking', 'gak', 'ada', 'guna', 'di', 'download', 'masih', 'banyak', 'juga', 'harga', 'tiket', 'pesawat', 'diapp', 'yg', 'lain', 'harga', 'lbh', 'murah', 'bilamana', 'teliti', 'untuk', 'memesanya', 'dan', 'pembayaran', 'gampang', 'debit', 'online', 'lebih', 'mantap', 'atau', 'virtual', 'accord', 'masa', 'hari', 'gini', 'masih', 'bisa', 'bayar', 'dengan', 'kartu', 'debit', 'ngapai', 'haruz', 'nyicil', 'untuk', 'berlibur']","['uninstall', 'pembayaran', 'pakai', 'kartu', 'kredit', 'berharga', 'kartu', 'debit', 'bayar', 'via', 'm', 'banking', 'gak', 'download', 'harga', 'tiket', 'pesawat', 'diapp', 'yg', 'harga', 'lbh', 'murah', 'bilamana', 'teliti', 'memesanya', 'pembayaran', 'gampang', 'debit', 'online', 'mantap', 'virtual', 'accord', 'gini', 'bayar', 'kartu', 'debit', 'ngapai', 'haruz', 'nyicil', 'berlibur']","['uninstall', 'bayar', 'pakai', 'kartu', 'kredit', 'harga', 'kartu', 'debit', 'bayar', 'via', 'm', 'banking', 'gak', 'download', 'harga', 'tiket', 'pesawat', 'diapp', 'yg', 'harga', 'lbh', 'murah', 'bilamana', 'teliti', 'mesa', 'bayar', 'gampang', 'debit', 'online', 'mantap', 'virtual', 'accord', 'gin', 'bayar', 'kartu', 'debit', 'ngapai', 'haruz', 'nyicil', 'libur']",0
beli tiket pesawat sdh transfer  notif yg masuk malah suruh isi refund dan pemesanan dibatalkan bukan dikasih tiket  tinggal nunggu refund nih ga tau deh lama apa enggak mengecewakan sekali,1,"['beli', 'tiket', 'pesawat', 'sdh', 'transfer', 'notif', 'yg', 'masuk', 'malah', 'suruh', 'isi', 'refund', 'dan', 'pemesanan', 'dibatalkan', 'bukan', 'dikasih', 'tiket', 'tinggal', 'nunggu', 'refund', 'nih', 'ga', 'tau', 'deh', 'lama', 'apa', 'enggak', 'mengecewakan', 'sekali']","['beli', 'tiket', 'pesawat', 'sdh', 'transfer', 'notif', 'yg', 'masuk', 'suruh', 'isi', 'refund', 'pemesanan', 'dibatalkan', 'dikasih', 'tiket', 'tinggal', 'nunggu', 'refund', 'nih', 'ga', 'tau', 'deh', 'mengecewakan']","['beli', 'tiket', 'pesawat', 'sdh', 'transfer', 'notif', 'yg', 'masuk', 'suruh', 'isi', 'refund', 'mesan', 'batal', 'kasih', 'tiket', 'tinggal', 'nunggu', 'refund', 'nih', 'ga', 'tau', 'deh', 'kecewa']",0
karena lebih murah saya puntertarik sudah bayar hotel eh dana langsung disuruh minta refund ngendap di dia  hari babi memang kalau ada bintang minus seribu sudah saya pilih minus seribu,1,"['karena', 'lebih', 'murah', 'saya', 'puntertarik', 'sudah', 'bayar', 'hotel', 'eh', 'dana', 'langsung', 'disuruh', 'minta', 'refund', 'ngendap', 'di', 'dia', 'hari', 'babi', 'memang', 'kalau', 'ada', 'bintang', 'minus', 'seribu', 'sudah', 'saya', 'pilih', 'minus', 'seribu']","['murah', 'puntertarik', 'bayar', 'hotel', 'eh', 'dana', 'langsung', 'disuruh', 'refund', 'ngendap', 'babi', 'bintang', 'minus', 'seribu', 'pilih', 'minus', 'seribu']","['murah', 'puntertarik', 'bayar', 'hotel', 'eh', 'dana', 'langsung', 'suruh', 'refund', 'ngendap', 'babi', 'bintang', 'minus', 'ribu', 'pilih', 'minus', 'ribu']",0
infonya hotel ada kolam renang eh trnyata kolamnya udh lama rusak informasi mengenai fasilitas hotel tidak akurat dan disaat konsumen yg dirugikan pihak trip dan hotel tetap dgn kebijakannya hati buat yg lain pake aplikasi abal gini,1,"['infonya', 'hotel', 'ada', 'kolam', 'renang', 'eh', 'trnyata', 'kolamnya', 'udh', 'lama', 'rusak', 'informasi', 'mengenai', 'fasilitas', 'hotel', 'tidak', 'akurat', 'dan', 'disaat', 'konsumen', 'yg', 'dirugikan', 'pihak', 'trip', 'dan', 'hotel', 'tetap', 'dgn', 'kebijakannya', 'hati', 'buat', 'yg', 'lain', 'pake', 'aplikasi', 'abal', 'gini']","['infonya', 'hotel', 'kolam', 'renang', 'eh', 'trnyata', 'kolamnya', 'udh', 'rusak', 'informasi', 'fasilitas', 'hotel', 'akurat', 'disaat', 'konsumen', 'yg', 'dirugikan', 'trip', 'hotel', 'dgn', 'kebijakannya', 'hati', 'yg', 'pake', 'aplikasi', 'abal', 'gini']","['info', 'hotel', 'kolam', 'renang', 'eh', 'trnyata', 'kolam', 'udh', 'rusak', 'informasi', 'fasilitas', 'hotel', 'akurat', 'saat', 'konsumen', 'yg', 'rugi', 'trip', 'hotel', 'dgn', 'bijak', 'hati', 'yg', 'pake', 'aplikasi', 'abal', 'gin']",0
aplikasi yang luar biasa untuk merencanakan perjalanan dari pemesanan tiket pesawat hotel hingga pengaturan aktivitas wisata semuanya mudah dilakukan di sini harganya juga kompetitif dan fitur perbandingan yang informatif sangat membantu,5,"['aplikasi', 'yang', 'luar', 'biasa', 'untuk', 'merencanakan', 'perjalanan', 'dari', 'pemesanan', 'tiket', 'pesawat', 'hotel', 'hingga', 'pengaturan', 'aktivitas', 'wisata', 'semuanya', 'mudah', 'dilakukan', 'di', 'sini', 'harganya', 'juga', 'kompetitif', 'dan', 'fitur', 'perbandingan', 'yang', 'informatif', 'sangat', 'membantu']","['aplikasi', 'merencanakan', 'perjalanan', 'pemesanan', 'tiket', 'pesawat', 'hotel', 'pengaturan', 'aktivitas', 'wisata', 'mudah', 'harganya', 'kompetitif', 'fitur', 'perbandingan', 'informatif', 'membantu']","['aplikasi', 'rencana', 'jalan', 'mesan', 'tiket', 'pesawat', 'hotel', 'atur', 'aktivitas', 'wisata', 'mudah', 'harga', 'kompetitif', 'fitur', 'banding', 'informatif', 'bantu']",1
aplikasi tampilannya simple mudah digunakan harga bersaing dan ketika ada sedikit masalah tetapi dapat diselesaikan secara responsif terimakasih juga atas trip coinnya,5,"['aplikasi', 'tampilannya', 'simple', 'mudah', 'digunakan', 'harga', 'bersaing', 'dan', 'ketika', 'ada', 'sedikit', 'masalah', 'tetapi', 'dapat', 'diselesaikan', 'secara', 'responsif', 'terimakasih', 'juga', 'atas', 'trip', 'coinnya']","['aplikasi', 'tampilannya', 'simple', 'mudah', 'harga', 'bersaing', 'diselesaikan', 'responsif', 'terimakasih', 'trip', 'coinnya']","['aplikasi', 'tampil', 'simple', 'mudah', 'harga', 'saing', 'selesai', 'responsif', 'terimakasih', 'trip', 'coinnya']",1
ini pertama aku order hotel harganya cukup lumayan cocok buat kantong traveling jauh dr app sebelah fiturnya mudah di pahami keterangan nya jelas pembayarannya gak ribet cukup puas order di app ini,5,"['ini', 'pertama', 'aku', 'order', 'hotel', 'harganya', 'cukup', 'lumayan', 'cocok', 'buat', 'kantong', 'traveling', 'jauh', 'dr', 'app', 'sebelah', 'fiturnya', 'mudah', 'di', 'pahami', 'keterangan', 'nya', 'jelas', 'pembayarannya', 'gak', 'ribet', 'cukup', 'puas', 'order', 'di', 'app', 'ini']","['order', 'hotel', 'harganya', 'lumayan', 'cocok', 'kantong', 'traveling', 'dr', 'app', 'sebelah', 'fiturnya', 'mudah', 'pahami', 'keterangan', 'nya', 'pembayarannya', 'gak', 'ribet', 'puas', 'order', 'app']","['order', 'hotel', 'harga', 'lumayan', 'cocok', 'kantong', 'traveling', 'dr', 'app', 'belah', 'fiturnya', 'mudah', 'paham', 'terang', 'nya', 'bayar', 'gak', 'ribet', 'puas', 'order', 'app']",1
hati ini sepertinya aplikasi penipuan banyak yang bintang   pesan dengan kartu kredit yg tidak aman bayar transfer tercancel uang tidak kembali jangan tergiur harga murah ya  dan semoga yg bikin aplikasi ini cepat bertobat neraka panas lho,1,"['hati', 'ini', 'sepertinya', 'aplikasi', 'penipuan', 'banyak', 'yang', 'bintang', 'pesan', 'dengan', 'kartu', 'kredit', 'yg', 'tidak', 'aman', 'bayar', 'transfer', 'tercancel', 'uang', 'tidak', 'kembali', 'jangan', 'tergiur', 'harga', 'murah', 'ya', 'dan', 'semoga', 'yg', 'bikin', 'aplikasi', 'ini', 'cepat', 'bertobat', 'neraka', 'panas', 'lho']","['hati', 'aplikasi', 'penipuan', 'bintang', 'pesan', 'kartu', 'kredit', 'yg', 'aman', 'bayar', 'transfer', 'tercancel', 'uang', 'tergiur', 'harga', 'murah', 'ya', 'semoga', 'yg', 'bikin', 'aplikasi', 'cepat', 'bertobat', 'neraka', 'panas', 'lho']","['hati', 'aplikasi', 'tipu', 'bintang', 'pesan', 'kartu', 'kredit', 'yg', 'aman', 'bayar', 'transfer', 'tercancel', 'uang', 'giur', 'harga', 'murah', 'ya', 'moga', 'yg', 'bikin', 'aplikasi', 'cepat', 'tobat', 'neraka', 'panas', 'lho']",0
system nya tidak connectbeli tiket jam  pg penerbitan tiketnya harus tunggu besok jam  pg lagi padahal tidak di hari liburseharusnya mau beli kapan aja waktunya tdk perlu tunggu lama penerbitan tiketnya yg penting sdh di byr lunas dan tidak ada kesalahan saat pembayaran,3,"['system', 'nya', 'tidak', 'connectbeli', 'tiket', 'jam', 'pg', 'penerbitan', 'tiketnya', 'harus', 'tunggu', 'besok', 'jam', 'pg', 'lagi', 'padahal', 'tidak', 'di', 'hari', 'liburseharusnya', 'mau', 'beli', 'kapan', 'aja', 'waktunya', 'tdk', 'perlu', 'tunggu', 'lama', 'penerbitan', 'tiketnya', 'yg', 'penting', 'sdh', 'di', 'byr', 'lunas', 'dan', 'tidak', 'ada', 'kesalahan', 'saat', 'pembayaran']","['system', 'nya', 'connectbeli', 'tiket', 'jam', 'pg', 'penerbitan', 'tiketnya', 'tunggu', 'besok', 'jam', 'pg', 'liburseharusnya', 'beli', 'aja', 'tdk', 'tunggu', 'penerbitan', 'tiketnya', 'yg', 'sdh', 'byr', 'lunas', 'kesalahan', 'pembayaran']","['system', 'nya', 'connectbeli', 'tiket', 'jam', 'pg', 'terbit', 'tiket', 'tunggu', 'besok', 'jam', 'pg', 'liburseharusnya', 'beli', 'aja', 'tdk', 'tunggu', 'terbit', 'tiket', 'yg', 'sdh', 'byr', 'lunas', 'salah', 'bayar']",0
ini aplikasi penipuan bukan sih saya pesan penginapan di bukit tinggi tp sama pihak penginapannya bilang tdk ada kerja sama dan tdk ada bookingan atas nama suami saya pdhal kami udh pesan  kamar n udh ditransfer bayar lunas tp nyatanya tidak ke data dan akhirnya kami bayar lagi penginapan  kamar  kami merasa ditipu,1,"['ini', 'aplikasi', 'penipuan', 'bukan', 'sih', 'saya', 'pesan', 'penginapan', 'di', 'bukit', 'tinggi', 'tp', 'sama', 'pihak', 'penginapannya', 'bilang', 'tdk', 'ada', 'kerja', 'sama', 'dan', 'tdk', 'ada', 'bookingan', 'atas', 'nama', 'suami', 'saya', 'pdhal', 'kami', 'udh', 'pesan', 'kamar', 'n', 'udh', 'ditransfer', 'bayar', 'lunas', 'tp', 'nyatanya', 'tidak', 'ke', 'data', 'dan', 'akhirnya', 'kami', 'bayar', 'lagi', 'penginapan', 'kamar', 'kami', 'merasa', 'ditipu']","['aplikasi', 'penipuan', 'sih', 'pesan', 'penginapan', 'bukit', 'tp', 'penginapannya', 'bilang', 'tdk', 'kerja', 'tdk', 'bookingan', 'nama', 'suami', 'pdhal', 'udh', 'pesan', 'kamar', 'n', 'udh', 'ditransfer', 'bayar', 'lunas', 'tp', 'data', 'bayar', 'penginapan', 'kamar', 'ditipu']","['aplikasi', 'tipu', 'sih', 'pesan', 'inap', 'bukit', 'tp', 'inap', 'bilang', 'tdk', 'kerja', 'tdk', 'bookingan', 'nama', 'suami', 'pdhal', 'udh', 'pesan', 'kamar', 'n', 'udh', 'transfer', 'bayar', 'lunas', 'tp', 'data', 'bayar', 'inap', 'kamar', 'tipu']",0
sangat praktis dan mudah digunakan banyak pilihan hotel dan penginapan yang sesuai dengan budget apalagi bisa disesuaikan dengan banyak promo menarik,5,"['sangat', 'praktis', 'dan', 'mudah', 'digunakan', 'banyak', 'pilihan', 'hotel', 'dan', 'penginapan', 'yang', 'sesuai', 'dengan', 'budget', 'apalagi', 'bisa', 'disesuaikan', 'dengan', 'banyak', 'promo', 'menarik']","['praktis', 'mudah', 'pilihan', 'hotel', 'penginapan', 'sesuai', 'budget', 'disesuaikan', 'promo', 'menarik']","['praktis', 'mudah', 'pilih', 'hotel', 'inap', 'sesuai', 'budget', 'sesuai', 'promo', 'tarik']",1
aplikasi nya bagus mudah digunakan tampilannya simpel membuat kita mudah mengerti soal harga harga hotel yang ditawarkan juga murah murah jadi ini bisa jadi salah satu alternatif kalau kita mencari tempat penginapan ,5,"['aplikasi', 'nya', 'bagus', 'mudah', 'digunakan', 'tampilannya', 'simpel', 'membuat', 'kita', 'mudah', 'mengerti', 'soal', 'harga', 'harga', 'hotel', 'yang', 'ditawarkan', 'juga', 'murah', 'murah', 'jadi', 'ini', 'bisa', 'jadi', 'salah', 'satu', 'alternatif', 'kalau', 'kita', 'mencari', 'tempat', 'penginapan']","['aplikasi', 'nya', 'bagus', 'mudah', 'tampilannya', 'simpel', 'mudah', 'mengerti', 'harga', 'harga', 'hotel', 'ditawarkan', 'murah', 'murah', 'salah', 'alternatif', 'mencari', 'penginapan']","['aplikasi', 'nya', 'bagus', 'mudah', 'tampil', 'simpel', 'mudah', 'erti', 'harga', 'harga', 'hotel', 'tawar', 'murah', 'murah', 'salah', 'alternatif', 'cari', 'inap']",1
sangat memuaskan fiturnya juga bagus banget harga pulsanya murah paket datanya juga dan mudah caranya untuk memesan tiket pesawat di sini sangat lengkap dan caranya juga cukup mudah,5,"['sangat', 'memuaskan', 'fiturnya', 'juga', 'bagus', 'banget', 'harga', 'pulsanya', 'murah', 'paket', 'datanya', 'juga', 'dan', 'mudah', 'caranya', 'untuk', 'memesan', 'tiket', 'pesawat', 'di', 'sini', 'sangat', 'lengkap', 'dan', 'caranya', 'juga', 'cukup', 'mudah']","['memuaskan', 'fiturnya', 'bagus', 'banget', 'harga', 'pulsanya', 'murah', 'paket', 'datanya', 'mudah', 'memesan', 'tiket', 'pesawat', 'lengkap', 'mudah']","['muas', 'fiturnya', 'bagus', 'banget', 'harga', 'pulsa', 'murah', 'paket', 'data', 'mudah', 'mes', 'tiket', 'pesawat', 'lengkap', 'mudah']",1
halo min saya juga merasa kehilangan padahal saya sudah mengusahakan teman teman saya untuk mendonlot dan memilih hotel di apk ini karena bagus namun sayang pihak dev tidak profesional dalam mengadakan event koin ini saya kecewa atas kebijakan telah mengambil koin kita,1,"['halo', 'min', 'saya', 'juga', 'merasa', 'kehilangan', 'padahal', 'saya', 'sudah', 'mengusahakan', 'teman', 'teman', 'saya', 'untuk', 'mendonlot', 'dan', 'memilih', 'hotel', 'di', 'apk', 'ini', 'karena', 'bagus', 'namun', 'sayang', 'pihak', 'dev', 'tidak', 'profesional', 'dalam', 'mengadakan', 'event', 'koin', 'ini', 'saya', 'kecewa', 'atas', 'kebijakan', 'telah', 'mengambil', 'koin', 'kita']","['halo', 'min', 'kehilangan', 'mengusahakan', 'teman', 'teman', 'mendonlot', 'memilih', 'hotel', 'apk', 'bagus', 'sayang', 'dev', 'profesional', 'mengadakan', 'event', 'koin', 'kecewa', 'kebijakan', 'mengambil', 'koin']","['halo', 'min', 'hilang', 'usaha', 'teman', 'teman', 'mendonlot', 'pilih', 'hotel', 'apk', 'bagus', 'sayang', 'dev', 'profesional', 'ada', 'event', 'koin', 'kecewa', 'bijak', 'ambil', 'koin']",0
plis jangan pakai aplikasi ini pas udah otw jogja malah dibatalin pesanannya karena hotelnya full booked ya kalo full boked harusnya ga usah diposting di website dan aplikasinya bahwa hotel tersebut siap dibooking dong ya kan jadi hotel yg dipasang di sana belum tentu benar ready ya,1,"['plis', 'jangan', 'pakai', 'aplikasi', 'ini', 'pas', 'udah', 'otw', 'jogja', 'malah', 'dibatalin', 'pesanannya', 'karena', 'hotelnya', 'full', 'booked', 'ya', 'kalo', 'full', 'boked', 'harusnya', 'ga', 'usah', 'diposting', 'di', 'website', 'dan', 'aplikasinya', 'bahwa', 'hotel', 'tersebut', 'siap', 'dibooking', 'dong', 'ya', 'kan', 'jadi', 'hotel', 'yg', 'dipasang', 'di', 'sana', 'belum', 'tentu', 'benar', 'ready', 'ya']","['plis', 'pakai', 'aplikasi', 'pas', 'udah', 'otw', 'jogja', 'dibatalin', 'pesanannya', 'hotelnya', 'full', 'booked', 'ya', 'kalo', 'full', 'boked', 'ga', 'diposting', 'website', 'aplikasinya', 'hotel', 'dibooking', 'ya', 'hotel', 'yg', 'dipasang', 'ready', 'ya']","['plis', 'pakai', 'aplikasi', 'pas', 'udah', 'otw', 'jogja', 'dibatalin', 'pesan', 'hotel', 'full', 'booked', 'ya', 'kalo', 'full', 'boked', 'ga', 'diposting', 'website', 'aplikasi', 'hotel', 'dibooking', 'ya', 'hotel', 'yg', 'pasang', 'ready', 'ya']",0
tiket pesawat tidak bisa di reschedule sama di refund dan akhirnya saya keluar uang lagi buat beli tiket aplikasi penipu buat teman agar lebih teliti kalau beli tiket pesawat di aplikasi ini,1,"['tiket', 'pesawat', 'tidak', 'bisa', 'di', 'reschedule', 'sama', 'di', 'refund', 'dan', 'akhirnya', 'saya', 'keluar', 'uang', 'lagi', 'buat', 'beli', 'tiket', 'aplikasi', 'penipu', 'buat', 'teman', 'agar', 'lebih', 'teliti', 'kalau', 'beli', 'tiket', 'pesawat', 'di', 'aplikasi', 'ini']","['tiket', 'pesawat', 'reschedule', 'refund', 'uang', 'beli', 'tiket', 'aplikasi', 'penipu', 'teman', 'teliti', 'beli', 'tiket', 'pesawat', 'aplikasi']","['tiket', 'pesawat', 'reschedule', 'refund', 'uang', 'beli', 'tiket', 'aplikasi', 'tipu', 'teman', 'teliti', 'beli', 'tiket', 'pesawat', 'aplikasi']",0
bagi yang mau mesan online dari hoteltiket pesawat dan kereta wajib menggunakan aplikasi trip ini karna pelayanan nya sangat puas dan responsip nya tinggicontohnya kemarin pesan tiket hotel di jepang tapu tidak jadi berangkat sehari sebelumnya saya refund langsung direspon dan dikembalikan uang saya utuhsangat baik,5,"['bagi', 'yang', 'mau', 'mesan', 'online', 'dari', 'hoteltiket', 'pesawat', 'dan', 'kereta', 'wajib', 'menggunakan', 'aplikasi', 'trip', 'ini', 'karna', 'pelayanan', 'nya', 'sangat', 'puas', 'dan', 'responsip', 'nya', 'tinggicontohnya', 'kemarin', 'pesan', 'tiket', 'hotel', 'di', 'jepang', 'tapu', 'tidak', 'jadi', 'berangkat', 'sehari', 'sebelumnya', 'saya', 'refund', 'langsung', 'direspon', 'dan', 'dikembalikan', 'uang', 'saya', 'utuhsangat', 'baik']","['mesan', 'online', 'hoteltiket', 'pesawat', 'kereta', 'wajib', 'aplikasi', 'trip', 'karna', 'pelayanan', 'nya', 'puas', 'responsip', 'nya', 'tinggicontohnya', 'kemarin', 'pesan', 'tiket', 'hotel', 'jepang', 'tapu', 'berangkat', 'sehari', 'refund', 'langsung', 'direspon', 'dikembalikan', 'uang', 'utuhsangat']","['mesan', 'online', 'hoteltiket', 'pesawat', 'kereta', 'wajib', 'aplikasi', 'trip', 'karna', 'layan', 'nya', 'puas', 'responsip', 'nya', 'tinggicontohnya', 'kemarin', 'pesan', 'tiket', 'hotel', 'jepang', 'tapu', 'berangkat', 'hari', 'refund', 'langsung', 'direspon', 'kembali', 'uang', 'utuhsangat']",1
